text,label
chains,neutral
chocolate,neutral
lakeside,neutral
dynamo,neutral
lucien,neutral
treasure,neutral
emotionally,neutral
heavens,neutral
congo,neutral
repetition,neutral
chants,neutral
touches,love
rules,neutral
philology,neutral
congressman,neutral
newt,neutral
guillaume,neutral
bribery,anger
scattered,neutral
jakob,neutral
melted,neutral
cellar,neutral
relieved,happy
trapped,fear
armed,neutral
tumble,neutral
fresh,neutral
loretta,neutral
dating,love
dirty,anger
dysfunction,worry
container,neutral
annie,neutral
capability,neutral
sultanate,neutral
trident,neutral
minsk,neutral
height,neutral
yiddish,neutral
nails,neutral
berber,neutral
spreads,neutral
wreckage,neutral
cdc,neutral
hydraulic,neutral
incarnation,neutral
dissatisfaction,anger
benito,neutral
knees,neutral
rabbit,neutral
sausage,neutral
supervisor,neutral
figurative,neutral
fearless,happy
corey,neutral
barley,neutral
beyond,neutral
rumored,neutral
absently,boredom
fractures,sadness
shelters,happy
transplant,neutral
immersion,neutral
kneeling,neutral
risked,neutral
turquoise,neutral
boundaries,neutral
liability,happy
impress,happy
glad,happy
delayed,neutral
bait,neutral
katie,neutral
ensuring,neutral
umbrella,neutral
businessmen,neutral
rhodes,neutral
negligence,sadness
cale,neutral
psychological,neutral
asking,neutral
physically,neutral
drain,neutral
basket,neutral
sundance,neutral
steal,anger
erebidae,neutral
tulane,neutral
swelling,neutral
childish,anger
empowerment,happy
sexy,love
formal,neutral
bomb,neutral
gang,neutral
belonging,love
henrietta,neutral
collapsed,sadness
tricked,anger
vertigo,sadness
invitation,neutral
bran,neutral
mysteries,worry
edgar,neutral
infamous,anger
tower,neutral
arrow,neutral
somber,worry
anyone,neutral
cuts,neutral
shuddering,fear
jailed,neutral
academies,neutral
stopping,neutral
filthy,anger
encouragement,happy
lockheed,neutral
principality,neutral
wealth,neutral
militant,anger
kellogg,neutral
expertise,neutral
geraldine,neutral
armour,neutral
catastrophe,fear
similarity,neutral
shotgun,neutral
viking,neutral
pixels,neutral
terrifying,fear
drafting,neutral
scarlet,neutral
perception,neutral
pornographic,neutral
explanation,neutral
justified,neutral
shadow,neutral
calais,neutral
resolve,happy
annoyance,worry
radiating,neutral
whitaker,neutral
thug,anger
friendships,love
howling,neutral
aggregation,neutral
foam,neutral
grateful,happy
disease,sadness
warring,fear
sven,neutral
bible,neutral
soft,neutral
somalia,neutral
haute,neutral
ashby,neutral
fairchild,neutral
kisses,love
tex,neutral
restless,worry
immortal,happy
injustice,anger
catastrophic,fear
splash,neutral
empty,neutral
tiger,neutral
watches,neutral
thrilled,happy
dante,neutral
examine,neutral
markus,neutral
diabetes,neutral
adobe,neutral
stained,neutral
mechanical,neutral
lobbying,neutral
disorders,fear
felt,neutral
importance,neutral
schmidt,neutral
voice,neutral
obsidian,neutral
dal,neutral
surrounded,neutral
jackson,neutral
handle,neutral
tracked,neutral
apple,neutral
racist,neutral
ballroom,neutral
durga,neutral
wild,neutral
temples,neutral
spotted,neutral
falling,neutral
orchestrated,happy
posing,neutral
westminster,neutral
stared,neutral
hides,neutral
tears,sadness
doors,neutral
backseat,neutral
cramped,neutral
knight,neutral
genesis,neutral
airborne,neutral
ska,neutral
physics,neutral
nothin,neutral
dwight,neutral
justine,neutral
pueblo,neutral
francesca,neutral
renowned,happy
breeze,neutral
midwest,neutral
shiver,fear
locked,neutral
cortex,neutral
himalayan,neutral
rwanda,neutral
belly,neutral
lister,neutral
battlefield,neutral
shortened,neutral
beaumont,neutral
keyboard,neutral
clifford,neutral
yorkshire,neutral
scanner,neutral
combat,neutral
talented,happy
stripped,neutral
willingly,happy
make,neutral
nix,neutral
hormone,neutral
steak,neutral
grit,neutral
damon,neutral
eli,neutral
shaken,neutral
trevor,neutral
archibald,neutral
pet,neutral
evie,neutral
ned,neutral
surfer,neutral
hideous,fear
touching,neutral
stuffed,neutral
analyzed,neutral
automated,neutral
reluctance,anger
especially,neutral
mali,neutral
bombing,fear
searing,neutral
overhaul,neutral
accumulation,neutral
watched,neutral
geoffrey,neutral
kurdish,neutral
saw,neutral
autumn,neutral
admiring,love
framing,neutral
crisis,fear
hearing,neutral
noodles,neutral
lorenzo,neutral
addicted,love
influencing,neutral
shivers,fear
nightfall,neutral
sprawling,neutral
folly,anger
heated,neutral
cop,neutral
reason,neutral
priority,neutral
gaul,neutral
outrageous,surprise
cheeks,neutral
occupation,neutral
rude,anger
remove,neutral
surfing,neutral
stuttgart,neutral
handwriting,neutral
raging,anger
sera,neutral
basement,neutral
stereo,neutral
iata,neutral
stella,neutral
bracing,neutral
wearing,neutral
mortals,neutral
committees,neutral
overlapping,neutral
disasters,fear
dennis,neutral
apostles,neutral
enthusiasm,happy
las,neutral
crises,fear
stepmother,neutral
hidden,neutral
slices,neutral
gifted,neutral
crossroads,neutral
flanked,neutral
twins,neutral
remorse,sadness
mock,anger
tasted,neutral
impossible,neutral
goddess,neutral
socio,neutral
crusader,neutral
finely,neutral
towers,neutral
witnessing,neutral
pushing,neutral
interviewing,neutral
messengers,neutral
squirrel,neutral
divinity,neutral
lying,anger
bravery,happy
silver,neutral
cardiac,neutral
threat,anger
aramaic,neutral
conservatory,neutral
sinister,fear
brennan,neutral
easier,happy
prepares,neutral
gwen,neutral
explored,neutral
atom,neutral
hug,love
receivers,neutral
earn,neutral
indication,neutral
fake,neutral
dealers,neutral
insight,neutral
dea,neutral
announcements,neutral
ted,neutral
emory,neutral
rescuing,happy
combinations,neutral
silly,anger
camping,neutral
northwestern,neutral
cuban,neutral
listening,neutral
mata,neutral
spicy,neutral
everybody,neutral
dictator,neutral
offering,neutral
strasbourg,neutral
crushed,neutral
threatening,fear
tabloid,neutral
curry,neutral
confinement,neutral
conflicts,anger
mild,happy
warning,fear
betray,anger
falcon,neutral
louder,neutral
silence,neutral
mach,neutral
embarrassing,sadness
dia,neutral
experimental,neutral
cheekbones,neutral
eternity,happy
nickel,neutral
calabria,neutral
basics,neutral
crossover,neutral
rutgers,neutral
initials,neutral
yard,neutral
preaching,neutral
conductors,neutral
prediction,neutral
pots,neutral
ghostly,neutral
illustrating,neutral
garage,neutral
babies,neutral
dump,neutral
crosses,neutral
rowan,neutral
libertadores,neutral
desert,neutral
graham,neutral
charred,neutral
spoke,neutral
sandy,neutral
waves,neutral
electro,neutral
accumulated,neutral
blanco,neutral
chamber,neutral
strife,anger
behaviour,neutral
situation,neutral
excuses,neutral
worrying,worry
feeding,neutral
gothic,neutral
humble,happy
milo,neutral
dilemma,worry
moors,neutral
balancing,neutral
grass,neutral
ratified,happy
affects,neutral
uncommon,neutral
lois,neutral
julio,neutral
balloons,neutral
lizard,neutral
walked,neutral
packaging,neutral
gunshot,neutral
dean,neutral
drenched,neutral
food,neutral
inspectors,neutral
sid,neutral
drilling,neutral
drains,neutral
catalog,neutral
recycling,neutral
efficiency,neutral
snails,neutral
frontal,neutral
churning,neutral
jeans,neutral
exchanged,neutral
gem,neutral
duncan,neutral
outlined,neutral
knights,neutral
maha,neutral
amazed,surprise
mount,neutral
pilgrims,neutral
noble,happy
dared,neutral
basalt,neutral
violation,anger
awaiting,neutral
leaks,neutral
demonic,fear
hero,happy
truths,neutral
admire,love
courtship,love
branding,neutral
nightmare,fear
renewal,neutral
abnormalities,worry
servants,neutral
faint,sadness
painfully,sadness
konstantin,neutral
tatiana,neutral
bosses,neutral
teenage,neutral
alarmed,worry
motion,neutral
hinduism,neutral
cabbage,neutral
adulthood,neutral
entertaining,happy
collapse,sadness
mothers,neutral
carousel,neutral
trump,neutral
organism,neutral
weakening,sadness
mole,neutral
cornelius,neutral
sicilian,neutral
heartbeat,neutral
monopoly,neutral
processed,neutral
sublime,happy
warehouse,neutral
portals,neutral
socrates,neutral
tourists,neutral
beauty,happy
avila,neutral
uncles,neutral
communists,neutral
badger,neutral
croats,neutral
adolf,neutral
baxter,neutral
aston,neutral
anomaly,worry
paris,neutral
licensing,neutral
bland,boredom
gateway,neutral
marlon,neutral
messy,anger
screening,neutral
badge,neutral
memory,neutral
globally,neutral
icons,neutral
tall,neutral
disappointing,sadness
eyed,neutral
mlb,neutral
destroyed,fear
taboo,worry
slalom,neutral
defective,sadness
soldiers,neutral
malabar,neutral
battling,neutral
juniper,neutral
psi,neutral
casa,neutral
craved,love
outlines,neutral
sk,neutral
brake,neutral
worthless,sadness
hands,neutral
manage,neutral
allegiance,happy
bertha,neutral
darkened,neutral
abigail,neutral
seismic,neutral
rust,neutral
helen,neutral
contraction,neutral
skeletons,neutral
forehead,neutral
alta,neutral
weddings,neutral
delight,happy
brooding,neutral
outsider,neutral
friction,neutral
marshall,neutral
skinned,neutral
story,neutral
charlotte,neutral
spoil,love
personality,neutral
jacob,neutral
reputed,happy
strands,neutral
unnatural,neutral
monica,neutral
quake,neutral
transition,neutral
heard,neutral
beans,neutral
largest,neutral
foundations,neutral
jimmy,neutral
quartz,neutral
ringo,neutral
ridiculous,anger
forecast,neutral
movement,neutral
kathy,neutral
hardness,neutral
marshal,neutral
cervical,neutral
hispanic,neutral
dodge,neutral
stabilization,neutral
cambodian,neutral
suzy,neutral
mafia,neutral
wendy,neutral
fx,neutral
richter,neutral
garfield,neutral
fiance,neutral
inadequate,sadness
humid,neutral
tak,neutral
soto,neutral
dressing,neutral
cleaned,neutral
destiny,neutral
grow,neutral
richest,happy
indian,neutral
heaven,happy
sidewalks,neutral
patrick,neutral
meteorological,neutral
refusing,sadness
honey,love
amber,neutral
taunting,anger
backyard,neutral
wired,neutral
termination,neutral
nervously,fear
draining,neutral
stumbling,neutral
design,neutral
dragoons,neutral
stilled,neutral
cream,neutral
protects,neutral
fk,neutral
lining,neutral
strange,surprise
princely,neutral
shack,neutral
bedroom,neutral
irritated,anger
pouring,neutral
bid,neutral
condemned,anger
eagle,neutral
payne,neutral
almost,neutral
curious,happy
simple,neutral
reeling,neutral
periphery,neutral
randy,neutral
progressive,happy
elbows,neutral
diaspora,neutral
touch,neutral
luz,neutral
hospice,love
biological,neutral
dreaming,neutral
clare,neutral
bath,neutral
bureau,neutral
homo,neutral
scroll,neutral
unaffected,neutral
question,neutral
sneaking,fear
separation,neutral
bottled,neutral
celebration,happy
inability,sadness
diego,neutral
tossed,neutral
potassium,neutral
sealing,neutral
ask,neutral
heaving,neutral
stupid,anger
malicious,fear
danielle,neutral
mojo,neutral
loops,neutral
pinnacle,neutral
goldberg,neutral
volkswagen,neutral
galaxies,neutral
alton,neutral
parachute,neutral
antigen,neutral
cash,neutral
ensure,neutral
ugly,sadness
wrists,neutral
pleased,happy
android,neutral
stirring,neutral
cleansing,neutral
vox,neutral
philosophical,neutral
bird,neutral
slain,fear
pumpkin,neutral
training,neutral
mil,neutral
aegean,neutral
zeppelin,neutral
rhyme,neutral
carbon,neutral
registering,neutral
outraged,anger
enemy,anger
warnings,neutral
mathematical,neutral
jeep,neutral
leak,neutral
smell,neutral
conquer,neutral
blame,anger
market,neutral
useless,sadness
magnolia,neutral
dependency,love
moth,neutral
hamburger,neutral
georgia,neutral
nailed,neutral
flooded,neutral
broader,neutral
disappearance,neutral
coloring,neutral
periodic,neutral
friar,neutral
scaling,neutral
dwarf,neutral
loren,neutral
sanjay,neutral
badly,worry
aaron,neutral
clayton,neutral
surveyor,neutral
glorious,happy
lawn,neutral
sex,neutral
hairy,neutral
resist,neutral
faced,neutral
slender,neutral
foundry,neutral
shattered,neutral
sculpted,neutral
boss,neutral
invented,neutral
dripping,neutral
vibration,neutral
hare,neutral
bile,neutral
nicole,neutral
domino,neutral
liar,neutral
caliphate,neutral
accidentally,neutral
infinite,neutral
braced,neutral
barriers,sadness
leland,neutral
harry,neutral
dealer,neutral
solitude,sadness
dismantled,neutral
volcanic,neutral
towels,neutral
invention,neutral
time,neutral
archangel,neutral
halloween,neutral
leaked,neutral
petty,anger
mongol,neutral
grimace,neutral
buffy,neutral
pink,neutral
accounts,neutral
emile,neutral
swans,neutral
herbs,neutral
spelled,neutral
olympia,neutral
stampede,anger
bartholomew,neutral
backwards,neutral
disgusting,anger
talent,happy
montpellier,neutral
antagonist,neutral
picasso,neutral
emptied,neutral
touring,neutral
riot,anger
supernatural,surprise
punishments,anger
potato,neutral
cindy,neutral
coarse,neutral
rodents,neutral
zombie,neutral
francais,neutral
crash,neutral
reward,neutral
restoring,neutral
mexican,neutral
accident,sadness
bowen,neutral
tess,neutral
harassment,anger
subconscious,neutral
slashed,neutral
anybody,neutral
checking,neutral
estuary,neutral
grows,neutral
maia,neutral
bitterly,sadness
magical,surprise
once,neutral
sam,neutral
targeted,neutral
gregor,neutral
clash,anger
prestige,happy
coded,neutral
manually,neutral
wander,neutral
reorganisation,neutral
slicing,neutral
bumps,neutral
troubles,worry
ricardo,neutral
sired,neutral
kenyan,neutral
humiliated,anger
yang,neutral
saved,neutral
thrill,happy
grip,neutral
arresting,neutral
barney,neutral
sticks,neutral
imagination,neutral
ambitious,happy
khmer,neutral
condo,neutral
recorder,neutral
spilling,neutral
traced,neutral
essence,neutral
nausea,anger
forget,neutral
armchair,neutral
disagreement,anger
cathedral,neutral
unification,neutral
fred,neutral
obvious,neutral
faye,neutral
brace,neutral
endure,neutral
kenneth,neutral
everything,neutral
installing,neutral
oyster,neutral
insulting,anger
aimed,neutral
thorns,neutral
talk,neutral
alarms,worry
expose,neutral
vicky,neutral
peeling,neutral
padre,neutral
rosemary,neutral
herald,neutral
commitments,neutral
arms,neutral
maddox,neutral
rico,neutral
hospitalized,neutral
toured,neutral
opportunity,neutral
paste,neutral
furiously,anger
brussels,neutral
comprehend,neutral
financing,neutral
stallion,neutral
structures,neutral
louisiana,neutral
outnumbered,sadness
irregularities,anger
subsidies,neutral
drugged,neutral
breakup,neutral
reapers,neutral
seahawks,neutral
fused,neutral
sheridan,neutral
labeled,neutral
calming,neutral
discovers,neutral
magdalene,neutral
jerry,neutral
lucian,neutral
manchu,neutral
hood,neutral
distress,worry
deliberately,neutral
pure,neutral
rebelled,anger
undead,neutral
quentin,neutral
apes,neutral
creation,neutral
pricing,neutral
tarzan,neutral
farming,neutral
girlfriend,neutral
sudden,neutral
spaghetti,neutral
comfortable,happy
paolo,neutral
insults,anger
serials,neutral
seductive,love
administering,neutral
ivan,neutral
homemade,neutral
geo,neutral
beer,neutral
larry,neutral
aspiring,happy
plastic,neutral
jaguars,neutral
carthage,neutral
zimbabwe,neutral
bone,neutral
shepard,neutral
reagan,neutral
mongols,neutral
intriguing,happy
magnate,neutral
certified,neutral
towel,neutral
transparency,neutral
skulls,neutral
harmonic,neutral
linking,neutral
pandora,neutral
jackie,neutral
supervise,neutral
lingering,neutral
reputation,neutral
clearing,neutral
clashes,anger
developmental,neutral
licking,neutral
hayden,neutral
sphere,neutral
abbess,neutral
chronic,neutral
stole,anger
convicted,anger
sticky,neutral
goodness,happy
fooled,anger
helplessly,sadness
analogue,neutral
ammunition,neutral
antony,neutral
delay,neutral
holes,neutral
anthropologist,neutral
pods,neutral
assessed,neutral
abandoning,sadness
cavern,neutral
casual,neutral
consort,neutral
radioactive,neutral
henry,neutral
kiss,love
crabs,neutral
motions,neutral
natalia,neutral
laszlo,neutral
countess,neutral
laborers,neutral
donaldson,neutral
mcqueen,neutral
allison,neutral
afl,neutral
hunters,neutral
greasy,neutral
kurt,neutral
deities,neutral
rafael,neutral
asha,neutral
space,neutral
uranium,neutral
chest,neutral
clothes,neutral
eternal,neutral
curt,neutral
practiced,neutral
rebecca,neutral
master,neutral
ness,neutral
angus,neutral
kyushu,neutral
residue,neutral
socially,neutral
internationally,neutral
orbits,neutral
augustine,neutral
abe,neutral
searches,neutral
murmured,neutral
viruses,neutral
idaho,neutral
persistence,happy
assembled,neutral
aback,surprise
searched,neutral
